id_reference;fournisseur;indice_client;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;date_affectation
26788;fournisseur_13;A00;TRUE;FALSE;5;Standard;50;30;0,018475073;0,00124739;0,001407625;0,000938416;0,012316716;0,000626393;devise_1;21/01/2016
30383;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,018475073;0,000734213;0,001102639;0,000821114;0,011096774;0,000409473;devise_1;29/04/2016
30384;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,018475073;0,000734213;0,001102639;0,000821114;0,011096774;0,000409473;devise_1;29/04/2016
27107;fournisseur_13;A00;TRUE;FALSE;5;Standard;58;25;0,193216188;0,002596171;0,001923754;0,000821114;0,086967742;0,00125872;devise_1;10/06/2016
28004;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,024585412;0,004994402;0,000981273;0,001056755;0,018308286;0,003488762;devise_2;28/11/2016
28253;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,024585412;0,004994402;0,000981273;0,001056755;0,018308286;0,003488762;devise_2;28/11/2016
28261;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,024585412;0,004994402;0,000981273;0,001056755;0,018308286;0,003488762;devise_2;28/11/2016
27025;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;10/06/2016
27026;fournisseur_13;A00;TRUE;FALSE;5;Standard;50;30;0,018475073;0,00210346;0,001407625;0,000938416;0,012316716;0,001057595;devise_1;21/01/2016
27026;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;27/05/2016
26789;fournisseur_13;A00;TRUE;FALSE;5;Standard;50;30;0,018475073;0,00068739;0,001407625;0,000938416;0,012316716;0,000409384;devise_1;21/01/2016
26789;fournisseur_13;A00;TRUE;FALSE;5;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;27/05/2016
26790;fournisseur_13;A00;TRUE;FALSE;10;Standard;50;30;0,018475073;0,00068739;0,001407625;0,000938416;0,012316716;0,000409384;devise_1;21/01/2016
26790;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;27/05/2016
24862;fournisseur_12;A00;TRUE;FALSE;5;Standard;50;55;0,036563734;0,000880241;0,00090579;0,000981273;0,028260656;0,000483813;devise_2;06/11/2015
19651;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;41;0,056626988;0,0113379;0,001162431;0,001147334;0,056626988;0,006642915;devise_2;01/04/2014
19734;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;51;0,056626988;0,009875378;0,001162431;0,001147334;0,056626988;0,005180365;devise_2;01/04/2014
16027;fournisseur_12;A00;FALSE;FALSE;3;Speedshop;46;51;0,056626988;0,015761053;0,001162431;0,001298299;0,056626988;0,01106604;devise_2;14/05/2014
19811;fournisseur_12;A00;FALSE;FALSE;3;Speedshop;46;-;0,056626988;0,015761053;0,001011466;;0,056626988;0,011066191;devise_2;28/07/2014
19640;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;41;0,060114281;0,008585769;0,001162431;0,001147334;0,060114281;0,003890822;devise_2;01/04/2014
19641;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;41;0,060114281;0,008585769;0,001162431;0,001147334;0,060114281;0,003890822;devise_2;01/04/2014
28852;fournisseur_13;A00;TRUE;FALSE;10;Standard;58;25;0,193216188;0,001947391;0,001923754;0,000821114;0,086967742;0,000889241;devise_1;29/04/2016
19731;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;51;0,060114281;0,007632038;0,001162431;0,001147334;0,060114281;0,002937025;devise_2;01/04/2014
19732;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;51;51;0,060114281;0,007632038;0,001162431;0,001147334;0,060114281;0,002937025;devise_2;01/04/2014
17037;fournisseur_9;A00;FALSE;FALSE;96;Speedshop;25;20;0,006640801;0,000274002;0,000679343;0,00060386;0,004427201;0,000182668;devise_2;04/07/2014
17038;fournisseur_9;A00;FALSE;FALSE;96;Speedshop;25;20;0,006640801;0,000274002;0,000679343;0,00060386;0,004427201;0,000182668;devise_2;04/07/2014
16664;fournisseur_12;;TRUE;FALSE;10;Standard;50;55;0,035854198;0,001219819;0,00090579;0,000981273;0,024078925;0,00069823;devise_2;21/03/2016
16678;fournisseur_10;A00;FALSE;FALSE;10;Speedshop;50;40;0,037741261;0,000579503;0,00120772;0,00090579;0,022644757;0,000579404;devise_2;13/06/2014
16678;fournisseur_12;A00;TRUE;FALSE;10;Standard;50;55;0,035854198;0,001256648;0,00090579;0,000981273;0,024078925;0,000758713;devise_2;01/04/2016
17268;fournisseur_13;A00;TRUE;FALSE;40;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;30/11/2016
26822;fournisseur_16;A00;TRUE;FALSE;3;Speedshop;15;0;0,003140073;0,004342887;0,00064915;0;0,003140073;0,002266977;devise_2;15/12/2015
19909;fournisseur_9;A00;FALSE;FALSE;18;Speedshop;20;20;0,046738778;0,001623176;0,00060386;0,00060386;0,031159185;0,001082117;devise_2;19/08/2014
19910;fournisseur_9;A00;FALSE;FALSE;18;Speedshop;20;20;0,046738778;0,001623176;0,00060386;0,00060386;0,031159185;0,001082117;devise_2;19/08/2014
39553;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,039648094;0,0030572;0,001102639;0,000821114;0,080304985;0,001746444;devise_1;19/12/2016
39554;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,039648094;0,0030572;0,001102639;0,000821114;0,080304985;0,001746444;devise_1;19/12/2016
35527;fournisseur_13;A00;TRUE;FALSE;5;Standard;58;25;0,177479413;0,001951427;0,001923754;0,000821114;0,079882698;0,001144835;devise_1;13/07/2016
17378;fournisseur_9;A00;FALSE;FALSE;6;Speedshop;20;20;0,031314981;0,001836188;0,00060386;0,00060386;0,020876654;0,001224176;devise_2;19/08/2014
17379;fournisseur_9;A00;FALSE;FALSE;6;Speedshop;20;20;0,031314981;0,001836188;0,00060386;0,00060386;0,020876654;0,001224176;devise_2;19/08/2014
39555;fournisseur_13;A00;TRUE;FALSE;10;Standard;58;25;0,177479413;0,001951427;0,001923754;0,000821114;0,079882698;0,001144835;devise_1;19/12/2016
39724;fournisseur_13;A00;TRUE;FALSE;10;Standard;58;25;0,177479413;0,001951427;0,001923754;0,000821114;0,079882698;0,001144835;devise_1;19/12/2016
15887;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,050784641;0,007271382;0,000920887;0,001056755;0,050784641;0,002576369;devise_2;26/02/2014
15888;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,050784641;0,007271382;0,000920887;0,001056755;0,050784641;0,002576369;devise_2;26/02/2014
17144;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;30;35;0,056626988;0,007890009;0,000920887;0,001056755;0,056626988;0,003195024;devise_2;11/07/2014
40261;fournisseur_15;A00;TRUE;FALSE;10;Standard;50;55;0,032846974;0,001878586;0,00090579;0,000981273;0,021050566;0,001152492;devise_2;02/02/2017
17487;fournisseur_23;A00;FALSE;FALSE;6;Speedshop;30;15;0,014447355;0,002601581;0,00090579;0,000754825;0,007223677;0,001186283;devise_2;05/09/2014
17488;fournisseur_23;A00;FALSE;FALSE;6;Speedshop;30;15;0,014447355;0,002601581;0,00090579;0,000754825;0,007223677;0,001186283;devise_2;05/09/2014
40262;fournisseur_15;A00;TRUE;FALSE;10;Standard;50;55;0,032846974;0,001951515;0,00090579;0,000981273;0,021050566;0,001192184;devise_2;02/02/2017
40263;fournisseur_15;A00;TRUE;FALSE;10;Standard;50;55;0,032846974;0,001951515;0,00090579;0,000981273;0,021050566;0,001192184;devise_2;02/02/2017
16791;fournisseur_12;A00;FALSE;FALSE;12;Speedshop;30;35;0,050784641;0,007637473;0,000920887;0,001056755;0,050784641;0,00294246;devise_2;12/06/2014
30637;fournisseur_12;A00;TRUE;FALSE;10;Standard;50;55;0,035854198;0,005436029;0,00090579;0,000981273;0,024057789;0,003309267;devise_2;28/04/2016
16792;fournisseur_12;A00;FALSE;FALSE;12;Speedshop;30;35;0,050784641;0,007135816;0,000920887;0,001056755;0,050784641;0,002440803;devise_2;12/06/2014
17896;fournisseur_12;A00;FALSE;FALSE;3;Speedshop;16;-;0,025664057;0,001305395;0,000498185;;0,015096504;0,001305395;devise_2;02/12/2014
37039;fournisseur_15;A00;TRUE;FALSE;1;Standard;50;55;0,032846974;0,001621765;0,00090579;0,000981273;0,00098482;0,00098482;devise_2;20/09/2016
37040;fournisseur_15;A00;TRUE;FALSE;1;Standard;50;55;0,032846974;0,001621765;0,00090579;0,000981273;0,00098482;0,00098482;devise_2;20/09/2016
39556;fournisseur_15;A00;TRUE;FALSE;10;Standard;50;55;0,032846974;0,001621823;0,00090579;0,000981273;0,021050566;0,000984859;devise_2;13/12/2016
39557;fournisseur_15;A00;TRUE;FALSE;10;Standard;50;55;0,032846974;0,001621823;0,00090579;0,000981273;0,021050566;0,000984859;devise_2;13/12/2016
15960;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,060114281;0,00757173;0,000920887;0,001056755;0,060114281;0,00287679;devise_2;11/03/2014
15961;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,060114281;0,00757173;0,000920887;0,001056755;0,060114281;0,00287679;devise_2;11/03/2014
17599;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;30;35;0,020380281;0,010491316;0,000679343;0,000679343;0,020380281;0,002943064;devise_2;03/10/2014
17600;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;30;35;0,020380281;0,010491316;0,000679343;0,000679343;0,020380281;0,002943064;devise_2;03/10/2014
15928;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;50;50;0,015731765;0,011656445;0,00090579;0,00090579;0,010487844;0,007770926;devise_2;20/03/2014
15929;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;50;50;0,015731765;0,011656445;0,00090579;0,00090579;0,010487844;0,007770926;devise_2;20/03/2014
15287;fournisseur_22;A00;FALSE;FALSE;5;Speedshop;30;15;0,026901971;0,003067308;0,00090579;0,000754825;0,013450985;0,001943977;devise_2;03/10/2014
15288;fournisseur_22;A00;FALSE;FALSE;5;Speedshop;30;15;0,026901971;0,003067308;0,00090579;0,000754825;0,013450985;0,001943977;devise_2;03/10/2014
15930;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;50;50;0,015731765;0,011717897;0,00090579;0,00090579;0,010487844;0,007811988;devise_2;20/03/2014
15931;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;50;50;0,015731765;0,011717897;0,00090579;0,00090579;0,010487844;0,007811988;devise_2;20/03/2014
15289;fournisseur_22;A00;FALSE;FALSE;5;Speedshop;30;15;0,026901971;0,003067308;0,00090579;0,000754825;0,013450985;0,001943977;devise_2;03/10/2014
15290;fournisseur_22;A00;FALSE;FALSE;5;Speedshop;30;15;0,026901971;0,003067308;0,00090579;0,000754825;0,013450985;0,001943977;devise_2;03/10/2014
15889;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,050784641;0,007544025;0,000920887;0,001056755;0,050784641;0,002849012;devise_2;26/02/2014
19231;fournisseur_17;B00;FALSE;FALSE;5;Speedshop;25;20;0,063367577;0,034627607;0,000679343;0,00060386;0,055102241;0,025022456;devise_2;00/01/1900
22506;fournisseur_2;-;TRUE;TRUE;1;Standard;25;20;0;0;0,000679343;0,00060386;0,009057903;0,017391173;devise_2;29/05/2015
32843;fournisseur_2;A00;TRUE;FALSE;5;Standard;25;20;0,071632913;0,040134057;0,000679343;0,00060386;0,055102241;0,030827062;devise_2;30/06/2016
37801;;A00;TRUE;FALSE;5;Speedshop;25;20;0,098029151;0,036193416;0,000679343;0,00060386;0,07540704;0,026886421;devise_2;05/10/2016
37801;fournisseur_2;A00;TRUE;FALSE;5;Speedshop;25;20;0,109804425;0,036193416;0,000679343;0,00060386;0,084464942;0,026886421;devise_2;05/10/2016
19706;fournisseur_9;A00;FALSE;FALSE;6;Speedshop;25;25;0,015338954;0,024575901;0,00060386;0,00060386;0,01022607;0,016383934;devise_2;07/05/2014
26791;fournisseur_12;A00;TRUE;FALSE;5;Standard;55;60;0,031491308;0,00470826;0,000981273;0,001056755;0,020923755;0,003444601;devise_2;11/12/2015
16318;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;09/05/2014
16319;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;09/05/2014
19264;fournisseur_9;B00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011466037;0,000754825;0,000754825;0,010588688;0,007643964;devise_2;04/03/2014
19265;fournisseur_9;B00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011466037;0,000754825;0,000754825;0,010588688;0,007643964;devise_2;04/03/2014
19565;fournisseur_10;A00;FALSE;FALSE;25;Speedshop;50;50;0,046233045;0,001713302;0,00120772;0,00120772;0,026418883;0,001713302;devise_2;10/03/2014
19566;fournisseur_10;A00;FALSE;FALSE;25;Speedshop;50;50;0,046233045;0,001713302;0,00120772;0,00120772;0,026418883;0,001713302;devise_2;10/03/2014
15282;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011965218;0,000754825;0,000754825;0,010588688;0,007976842;devise_2;04/03/2014
15283;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011965218;0,000754825;0,000754825;0,010588688;0,007976842;devise_2;04/03/2014
15860;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;35;0,041515387;0,00060386;0,001056755;0,001056755;0,026418883;0,00060386;devise_2;04/03/2014
15861;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;35;0,041515387;0,00060386;0,001056755;0,001056755;0,026418883;0,00060386;devise_2;04/03/2014
15890;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011965218;0,000754825;0,000754825;0,010588688;0,007976842;devise_2;04/03/2014
15891;fournisseur_9;A00;FALSE;FALSE;5;Speedshop;25;25;0,015883032;0,011965218;0,000754825;0,000754825;0,010588688;0,007976842;devise_2;04/03/2014
15146;fournisseur_9;B00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
15147;fournisseur_9;B00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
15983;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,007872648;0,000920887;0,001056755;0,056626988;0,003177663;devise_2;21/03/2014
15984;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,007872648;0,000920887;0,001056755;0,056626988;0,003177663;devise_2;21/03/2014
16262;fournisseur_12;A00;FALSE;FALSE;27;Speedshop;35;35;0,060114281;0,007614677;0,000920887;0,001056755;0,060114281;0,002919664;devise_2;07/05/2014
16263;fournisseur_12;A00;FALSE;FALSE;27;Speedshop;35;35;0,060114281;0,007614677;0,000920887;0,001056755;0,060114281;0,002919664;devise_2;07/05/2014
17474;fournisseur_12;A00;FALSE;FALSE;30;Speedshop;30;30;0,007548252;0,007900605;0,000920887;0,001056755;0,007548252;0,003205592;devise_2;02/09/2014
20113;fournisseur_12;-;FALSE;FALSE;8;Speedshop;30;30;0,056626988;0,007858032;0,000920887;0,001056755;0,056626988;0,00316302;devise_2;10/09/2014
20114;fournisseur_12;-;FALSE;FALSE;8;Speedshop;30;30;0,056626988;0,007858032;0,000920887;0,001056755;0,056626988;0,00316302;devise_2;10/09/2014
19652;fournisseur_9;A00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
19653;fournisseur_9;A00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
15968;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,007907549;0,000920887;0,001056755;0,056626988;0,003212536;devise_2;21/03/2014
15969;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,007907549;0,000920887;0,001056755;0,056626988;0,003212536;devise_2;21/03/2014
19688;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007853204;0,000920887;0,001056755;0,056626988;0,003158189;devise_2;11/04/2014
16556;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;30;35;0,056626988;0,007895925;0,000920887;0,001056755;0,056626988;0,003200912;devise_2;14/05/2014
16249;fournisseur_9;A00;FALSE;FALSE;6;Speedshop;25;25;0,021782444;0,013462761;0,000754825;0,000754825;0,01452163;0,008975174;devise_2;29/04/2014
16250;fournisseur_9;A00;FALSE;FALSE;6;Speedshop;25;25;0,021782444;0,013462761;0,000754825;0,000754825;0,01452163;0,008975174;devise_2;29/04/2014
15390;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15391;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15392;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15393;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15394;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15395;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
19716;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;30;35;0,050784641;0,007482713;0,000920887;0,001056755;0,050784641;0,002787721;devise_2;21/05/2014
19717;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;30;35;0,050784641;0,007482713;0,000920887;0,001056755;0,050784641;0,002787721;devise_2;21/05/2014
19689;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007863968;0,000920887;0,001056755;0,056626988;0,003168907;devise_2;11/04/2014
19690;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007863968;0,000920887;0,001056755;0,056626988;0,003168907;devise_2;11/04/2014
16354;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;29/04/2014
16355;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;10;10;;;0,000543474;0,000543474;;;devise_2;29/04/2014
16441;fournisseur_11;A00;FALSE;FALSE;6;Standard;19;19;0,023309003;0,00145325;0,000422702;0,000422702;0,015534303;0,000761015;devise_2;05/05/2014
16442;fournisseur_11;A00;FALSE;FALSE;6;Standard;19;19;0,023309003;0,00145325;0,000422702;0,000422702;0,015534303;0,000761015;devise_2;05/05/2014
15396;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,007926533;0,000920887;0,001056755;0,056626988;0,003231558;devise_2;13/12/2013
15645;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,022644757;0,000321788;0,033967135;;;0,000321857;devise_2;17/01/2014
15646;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,022644757;0,000321788;0,033967135;;;0,000321857;devise_2;17/01/2014
15647;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,022644757;0,000324726;0,033967135;;;0,000324726;devise_2;17/01/2014
15648;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,022644757;0,000324726;0,033967135;;;0,000324726;devise_2;17/01/2014
15487;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,018870631;0,0002828;0,030193009;;;0,000282758;devise_2;17/01/2014
15488;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;-;0,022644757;0,000322428;0,033967135;;;0,000322461;devise_2;17/01/2014
15069;fournisseur_12;B00;FALSE;FALSE;10;Standard;35;35;0,056626988;0,008178531;0,000920887;0,001056755;0,056626988;0,003483518;devise_2;15/01/2014
19155;fournisseur_12;B00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008178531;0,000920887;0,001056755;0,056626988;0,003483518;devise_2;15/01/2014
19208;fournisseur_12;A00;FALSE;FALSE;5;-;-;-;;;;;;;devise_2;00/01/1900
19208;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;35;0,037741261;0,000609144;0,001056755;0,001056755;0,026418883;0,000643262;devise_2;11/02/2014
19209;fournisseur_12;A00;FALSE;FALSE;5;-;-;-;;;;;;;devise_2;00/01/1900
19209;fournisseur_10;A00;FALSE;FALSE;5;Speedshop;35;35;0,037741261;0,000609144;0,001056755;0,001056755;0,026418883;0,000643262;devise_2;11/02/2014
15697;fournisseur_12;A00;FALSE;FALSE;35;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;17/12/2013
15698;fournisseur_12;A00;FALSE;FALSE;35;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;17/12/2013
15397;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15398;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15399;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15400;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15401;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,056626988;0,008135053;0,000920887;0,001056755;0,056626988;0,00344004;devise_2;13/12/2013
15415;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,056626988;0,008063393;0,000920887;0,001056755;0,056626988;0,003368332;devise_2;10/01/2014
15799;fournisseur_12;A00;FALSE;FALSE;5;Speedshop;35;35;0,012515002;0,016676052;0,000920887;0,001056755;0,012514851;0,011980888;devise_2;06/02/2014
15800;fournisseur_12;A00;FALSE;FALSE;5;Standard;35;35;0,012515002;0,016676052;0,000920887;0,001056755;0,012514851;0,011980888;devise_2;06/02/2014
30091;fournisseur_12;A00;TRUE;FALSE;5;Standard;60;70;0,074123837;0,011770378;0,00120772;0,001358685;0,066575584;0,007181802;devise_2;28/04/2016
30092;fournisseur_12;A00;TRUE;FALSE;5;Standard;60;70;0,074123837;0,011770378;0,00120772;0,001358685;0,066575584;0,007181802;devise_2;28/04/2016
19691;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007858065;0,000920887;0,001056755;0,056626988;0,00316302;devise_2;11/04/2014
19692;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007858065;0,000920887;0,001056755;0,056626988;0,00316302;devise_2;11/04/2014
16134;fournisseur_9;A00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
16135;fournisseur_9;A00;FALSE;FALSE;5;Standard;25;25;0,021782444;0,013961942;0,00060386;0,00060386;0,01452163;0,009307901;devise_2;03/04/2014
19693;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007853204;0,000920887;0,001056755;0,056626988;0,003158189;devise_2;11/04/2014
19694;fournisseur_12;A00;FALSE;FALSE;6;Speedshop;35;35;0,056626988;0,007853204;0,000920887;0,001056755;0,056626988;0,003158189;devise_2;11/04/2014
25709;fournisseur_12;A00;TRUE;FALSE;3;Speedshop;35;;0,015096504;0,001484899;0,000830308;0;0,015096504;0,001484899;devise_2;06/11/2015
27458;fournisseur_12;A00;TRUE;FALSE;10;Speedshop;35;55;0,015096504;0,001352804;0;0;0;0;devise_2;17/12/2015
25710;fournisseur_12;A00;TRUE;FALSE;3;Speedshop;35;;0,015096504;0,001045394;0,000830308;0;0,015096504;0,001045394;devise_2;06/11/2015
27459;fournisseur_12;A00;TRUE;FALSE;3;Speedshop;35;55;0,015096504;0,000968855;0;0;0;0;devise_2;17/12/2015
26089;fournisseur_12;A00;TRUE;FALSE;20;Speedshop;35;;0,016606155;0,001339411;0,000830308;0;0;0;devise_2;12/11/2015
27460;fournisseur_12;A00;TRUE;FALSE;20;Speedshop;35;55;0,016606155;0,001262871;0;0;0;0;devise_2;17/12/2015
15117;fournisseur_11;B00;FALSE;FALSE;5;Standard;36;36;0,019180109;0,00123746;0,00064915;0,00064915;0,012786739;0,000618806;devise_2;11/02/2014
15118;fournisseur_11;B00;FALSE;FALSE;5;Standard;36;36;0,019180109;0,00123746;0,00064915;0,00064915;0,012786739;0,000618806;devise_2;11/02/2014
30620;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;26/04/2016
30621;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;26/04/2016
15492;fournisseur_11;A00;FALSE;FALSE;15;Speedshop;36;-;0,019180109;0,000897638;;;0,012786739;0,000448819;devise_2;20/01/2014
15493;fournisseur_11;A00;FALSE;FALSE;15;Speedshop;36;-;0,019180109;0,000897638;;;0,012786739;0,000448819;devise_2;20/01/2014
29822;fournisseur_13;A00;TRUE;FALSE;55;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;29/03/2016
29823;fournisseur_13;A00;TRUE;FALSE;55;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;29/03/2016
15159;fournisseur_11;A00;FALSE;FALSE;5;Speedshop;36;-;0,019180109;0,00112786;;;0,012786739;0,000564005;devise_2;03/01/2014
15116;fournisseur_11;A00;FALSE;FALSE;5;Standard;36;36;0,019180109;0,001315811;0,00064915;0,00064915;0,012786739;0,000657906;devise_2;07/02/2014
30622;fournisseur_13;A00;TRUE;FALSE;15;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;06/05/2016
30623;fournisseur_13;A00;TRUE;FALSE;15;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;06/05/2016
15412;fournisseur_11;A00;FALSE;FALSE;5;Speedshop;36;-;0,019180109;0,001314604;;;0,012786739;0,000657302;devise_2;03/01/2014
15413;fournisseur_11;A00;FALSE;FALSE;5;Speedshop;36;-;0,019180109;0,001314604;;;0,012786739;0,000657302;devise_2;03/01/2014
15910;fournisseur_21;A00;FALSE;FALSE;2;Speedshop;30;30;;;0,000769922;0,000769922;;;devise_2;26/02/2014
