id_reference	type_reference	designation	programme	code_filiere	coeff_avion	longueur_piece_brut_mm	largeur_piece_brut_mm	epaisseur_brut_mm	debit_mm2	magasin	date_reception_OMP	date_besoin_client	date_transmission_proc	livrable	constituant	famille_code_filiere	norm_mat_inge	norm_mat_fab	indice_manufacturing	codes_protections	avion_impacte_pp	complexite_piece_pp	priorite_pp	indice_client_pp	classe_piece_ref_pp	procedes_speciaux_ind	cms_mat_pp	fournisseur_cmde	rang_appro	indice_client	usine	priorite	type_cycle	date_emission_commande	quantite_commande	cycle_negocie	date_prev_livraison_outillage	date_reelle_livraison_outillage	date_prev_livraison_prog	date_reelle_livraison_prog	date_prev_livraison_indus	date_reelle_livraison_indus	type_lot	date_prev_fin_usinage	date_reelle_fin_usinage	lieu_TS	date_prev_fin_TS	date_reelle_fin_TS	date_prev_reception_QI_fournisseur	date_reelle_reception_QI_fournisseur	lieu_equipement	date_prev_fin_equipement	date_reelle_fin_equipement	date_expedition	quantite_expediee	date_livraison_contractuelle	date_livraison_previsionnelle_S	date_reception_effective	quantite_receptionnee	ecart_commande	date_livraison_contractuelle_initiale	date_liberation	etat_reference	date_creation_nomenclature_appro	date_reception_matiere_fournisseur	date_liberation_previsionelle	quantite_liberee	fournisseur_achat	indice_client	autonomie_matiere	autonomie_quincaillerie	quantite_FAI	type_cycle_achat	cycle_fil_rouge_1ere_commande	cycle_fil_rouge_recommande	NRC_fil_rouge_total	RC_fil_rouge	cycle_standard_1ere_commande	cycle_standard_recommande	NRC_standard_total	RC_standard	devise	date_affectation
19541	PE	POST, VERTICAL gauche FS 509	programme_2	code_filiere_16	1	NA	NA	50.79999924	NA	magasin_13	12/02/2014	16/04/2014	14/02/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P0	A	2	144-005	B0QQA25012I5-01	fournisseur_12	1	A00	usine_1	NA	Speedshop	27/03/2014	5	35	10/03/2014	19/03/2014	10/03/2014	19/03/2014	10/03/2014	19/03/2014	Lot3_Released	04/04/2014	03/04/2014	NMF EUROPA	14/04/2014	14/04/2014	NA	NA	PE	NA	NA	23/04/2014	5	23/04/2014	23/04/2014	28/04/2014	5	0	11/04/2014	28/04/2014	Stock disponible	NA	19/03/2014	28/04/2014	NA	fournisseur_12	A00	FALSE	FALSE	5	Speedshop	35	35	0.060114281	0.008477442	70	70	0.060114281	0.003782429	devise_2	21/02/2014
19551	PE	BEAM, LATERAL, AFT FLOOR FS813	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_13	20/02/2014	19/05/2014	06/03/2014	FALSE	FALSE	famille_code_filiere_3	B0520058JA	B0520058JA	A3	NA	P2_MSN1	NA	P0	A	2	144-005	B0520058JA	fournisseur_12	1	A00	usine_2	NA	Standard	05/05/2014	2	35	23/04/2014	23/04/2014	23/04/2014	23/04/2014	23/04/2014	23/04/2014	Lot3_Released	28/04/2014	28/04/2014	NMF EUROPA	22/05/2014	23/05/2014	NA	NA	PE	NA	NA	26/05/2014	2	28/04/2014	30/05/2014	28/05/2014	2	0	30/04/2014	12/06/2014	Stock disponible	NA	03/04/2014	12/06/2014	NA	fournisseur_12	A00	FALSE	FALSE	2	Standard	30	30	0.06793427	0.036868339	60	60	0.06793427	0.032173368	devise_2	11/03/2014
19553	PE	BEAM, LATERAL, FWD FLOOR FS489	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_13	20/02/2014	19/05/2014	06/03/2014	FALSE	FALSE	famille_code_filiere_3	B0520058JA	B0520058JA	A3	NA	P2_MSN1	NA	P0	A	2	144-005	B0520058JA	fournisseur_12	1	A00	usine_2	NA	Standard	05/05/2014	2	35	23/04/2014	23/04/2014	23/04/2014	23/04/2014	23/04/2014	23/04/2014	Lot3_Released	29/04/2014	28/04/2014	NMF EUROPA	16/05/2014	26/05/2014	NA	NA	NA	NA	NA	26/05/2014	2	28/04/2014	22/05/2014	30/05/2014	2	0	30/04/2014	05/06/2014	Stock disponible	NA	03/04/2014	05/06/2014	NA	fournisseur_12	A00	FALSE	FALSE	2	Standard	30	30	0.06793427	0.036307881	60	60	0.06793427	0.031612835	devise_2	11/03/2014
19555	PE	FRAME CUT DOUBLER	programme_2	code_filiere_14	1	NA	NA	38.09999847	NA	magasin_14	21/02/2014	27/05/2014	03/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	A4	NA	P2_MSN1	NA	P0	A	2	144-005	B0QQA25012I4-03	fournisseur_10	1	A00	usine_1	NA	Speedshop	11/03/2014	5	50	NA	NA	11/04/2014	10/04/2014	30/04/2014	10/04/2014	Lot3_Released	02/05/2014	21/04/2014	Cyclone	09/05/2014	06/05/2014	NA	NA	NA	NA	NA	21/05/2014	5	21/05/2014	23/05/2014	27/05/2014	5	0	21/05/2014	28/05/2014	Stock disponible	NA	24/03/2014	NA	NA	fournisseur_10	A00	FALSE	FALSE	5	Speedshop	50	50	0.046233045	0.00170832	100	100	0.026418883	0.00170832	devise_2	10/03/2014
19563	PE	STRINGER 18, TRANSITION PANEL LEFT	programme_2	code_filiere_14	1	NA	NA	50.79999924	NA	magasin_13	25/02/2014	07/04/2014	26/02/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	A.4	NA	P2_MSN1	Medium	P0	A	2	-	B0BAMS516003K5-01	fournisseur_12	2	A00	usine_1	NA	Speedshop	06/05/2014	4	35	NA	NA	NA	NA	NA	NA	Lot3_Released	13/05/2014	20/05/2014	NMF EUROPA	NA	NA	NA	NA	NA	NA	NA	13/06/2014	3	17/04/2014	16/06/2014	16/06/2014	3	1	22/04/2014	16/06/2014	Stock disponible	NA	NA	16/06/2014	NA	fournisseur_12	A00	FALSE	FALSE	5	Speedshop	35	35	0.06793427	0.028944734	70	70	0.06793427	0.024249666	devise_2	04/03/2014
19564	PE	STRINGER 18, TRANSITION PANEL RIGHT	programme_2	code_filiere_14	1	NA	NA	50.79999924	NA	magasin_13	25/02/2014	07/04/2014	26/02/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	A.4	NA	P2_MSN1	Medium	P0	A	2	-	B0BAMS516003K5-01	fournisseur_12	2	A00	usine_1	NA	Speedshop	06/05/2014	1	35	NA	NA	NA	NA	NA	NA	Lot3_Released	13/05/2014	14/10/2014	NMF EUROPA	NA	27/10/2014	NA	NA	NA	NA	NA	31/10/2014	1	12/12/2014	05/11/2014	05/11/2014	1	0	22/04/2014	05/11/2014	Stock disponible	NA	18/09/2014	05/11/2014	NA	fournisseur_12	A00	FALSE	FALSE	5	Speedshop	35	35	0.06793427	0.028944734	70	70	0.06793427	0.024249666	devise_2	04/03/2014
19564	PE	STRINGER 18, TRANSITION PANEL RIGHT	programme_2	code_filiere_14	1	NA	NA	50.79999924	NA	magasin_13	25/02/2014	07/04/2014	26/02/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	A.4	NA	P2_MSN1	Medium	P0	A	2	-	B0BAMS516003K5-01	fournisseur_12	1	A00	usine_1	NA	Speedshop	06/05/2014	5	35	NA	NA	NA	NA	NA	NA	Lot3_Released	13/05/2014	20/05/2014	NMF EUROPA	NA	NA	NA	NA	NA	NA	NA	02/06/2014	NA	17/04/2014	18/06/2014	04/06/2014	1	4	22/04/2014	05/06/2014	Stock disponible	NA	NA	05/06/2014	NA	fournisseur_12	A00	FALSE	FALSE	5	Speedshop	35	35	0.06793427	0.028944734	70	70	0.06793427	0.024249666	devise_2	04/03/2014
19566	PE	DOUBLER, STGR 7	programme_2	code_filiere_14	5	NA	NA	38.09999847	NA	magasin_14	25/02/2014	27/05/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P1	A	2	176-002	B0BAMS516003K4-02	fournisseur_10	1	A00	usine_1	NA	Speedshop	11/03/2014	25	50	NA	NA	11/04/2014	14/04/2014	30/04/2014	14/04/2014	Lot3_Released	02/05/2014	24/04/2014	Cyclone	09/05/2014	09/05/2014	NA	NA	NA	NA	NA	21/05/2014	25	21/05/2014	23/05/2014	27/05/2014	25	0	21/05/2014	30/05/2014	Stock disponible	NA	24/03/2014	NA	NA	fournisseur_10	A00	FALSE	FALSE	25	Speedshop	50	50	0.046233045	0.001713302	100	100	0.026418883	0.001713302	devise_2	10/03/2014
19569	PE	DOUBLER	programme_2	code_filiere_10	1	NA	NA	4.06400013	NA	magasin_13	26/02/2014	07/03/2014	03/03/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	B.3	NA	P2_MSN1	Medium	P1	A	2	-	B0QQA2505A1-05	fournisseur_11	1	A00	usine_2	NA	Speedshop	11/04/2014	5	19	NA	NA	NA	NA	20/03/2014	24/03/2014	Lot3_Released	03/04/2014	02/04/2014	HYDE	17/04/2014	27/05/2014	NA	NA	NA	NA	NA	30/05/2014	NA	07/04/2014	03/06/2014	04/06/2014	5	0	07/04/2014	06/06/2014	Stock disponible	NA	07/03/2014	NA	NA	fournisseur_11	A00	FALSE	FALSE	5	Speedshop	19	19	0.019180109	0.010300043	38	38	0.012786739	0.005150022	devise_2	12/03/2014
19570	PE	DOUBLER	programme_2	code_filiere_24	1	NA	NA	6.32460022	NA	magasin_13	26/02/2014	07/03/2014	03/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/5	AMS-QQ-A-250/5	B.3	NA	P2_MSN1	Medium	P1	A	2	-	B0QQA2505A2-01	fournisseur_9	1	A00	usine_2	NA	Speedshop	20/03/2014	5	25	NA	NA	29/03/2014	07/04/2014	29/03/2014	07/04/2014	Lot3_Released	28/04/2014	28/04/2014	HCL	01/05/2014	01/05/2014	NA	NA	NA	NA	NA	30/04/2014	5	15/04/2014	05/05/2014	05/05/2014	5	0	15/04/2014	06/05/2014	Stock disponible	NA	04/04/2014	06/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.017206694	0.011507914	50	50	0.011471079	0.007672044	devise_2	11/03/2014
19572	PE	FRAME FS424, 6, FWD LOWER PANEL, EGRESS	programme_2	code_filiere_6	1	NA	NA	44.52619934	NA	magasin_14	26/02/2014	17/02/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P0	A	2	176-002	B0BAMS516003K4-02	fournisseur_9	2	A00	usine_1	NA	Speedshop	30/06/2014	1	40	NA	NA	02/07/2014	30/06/2014	02/07/2014	30/06/2014	Lot3_Released	07/07/2014	09/07/2014	HCL	18/07/2014	21/07/2014	NA	NA	NA	NA	NA	21/07/2014	1	31/07/2014	31/07/2014	26/07/2014	1	0	31/07/2014	29/07/2014	Stock disponible	NA	30/06/2014	29/07/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.060269322	0.083176757	80	80	0.040179497	0.055451121	devise_2	06/03/2014
19572	PE	FRAME FS424, 6, FWD LOWER PANEL, EGRESS	programme_2	code_filiere_6	1	NA	NA	44.52619934	NA	magasin_14	26/02/2014	17/02/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P0	A	2	176-002	B0BAMS516003K4-02	fournisseur_9	1	A00	usine_1	NA	Speedshop	20/03/2014	2	40	NA	NA	06/04/2014	26/03/2014	06/04/2014	26/03/2014	Lot3_Released	17/04/2014	11/04/2014	HCL	23/04/2014	25/04/2014	NA	NA	NA	NA	NA	28/04/2014	2	17/04/2014	28/04/2014	05/05/2014	2	0	06/05/2014	06/05/2014	Stock disponible	NA	28/02/2014	06/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.060269322	0.083176757	80	80	0.040179497	0.055451121	devise_2	06/03/2014
19575	PE EQUIPEE	ECS MOVABLE BRACKET ASSY	programme_2	code_filiere_1	2	NA	NA	1.016000032	NA	magasin_12	27/02/2014	01/06/2014	02/05/2014	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A.2	NA	P2_MSN1	High	P1	A	2	-	B0QQA2505A0-01	fournisseur_14	1	A00	usine_2	NA	Speedshop	14/05/2014	12	50	11/07/2014	25/07/2014	30/07/2014	30/07/2014	07/08/2014	07/08/2014	Lot3_Released	08/08/2014	07/08/2014	Cyclone	15/08/2014	15/08/2014	01/07/2014	01/07/2014	Cyclone	19/08/2014	02/09/2014	09/04/2015	12	15/01/2015	15/04/2015	04/05/2015	12	NA	18/07/2014	18/05/2015	Stock disponible	NA	NA	NA	12	fournisseur_14	A00	FALSE	FALSE	12	Speedshop	50	50	0.056611892	0.003133279	100	100	0.041515387	0.003133279	devise_2	09/05/2014
19576	PE EQUIPEE	ECS MOVABLE BRACKET ASSY	programme_2	code_filiere_1	1	NA	NA	1.016000032	NA	magasin_12	27/02/2014	01/06/2014	02/05/2014	FALSE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A.2	NA	P2_MSN1	High	P1	A	2	-	B0QQA2505A0-01	fournisseur_10	1	A00	usine_2	NA	Speedshop	14/05/2014	6	50	11/07/2014	07/07/2014	30/07/2014	30/07/2014	18/08/2014	19/08/2014	Lot3_Released	18/08/2014	20/08/2014	Cyclone	21/08/2014	25/08/2014	01/07/2014	01/07/2014	Cyclone	25/08/2014	03/09/2014	16/09/2014	6	18/07/2014	18/09/2014	17/09/2014	6	0	18/07/2014	24/10/2014	Stock disponible	NA	22/05/2014	26/09/2014	NA	fournisseur_10	A00	FALSE	FALSE	6	Speedshop	50	50	0.056611892	0.003262958	100	100	0.041515387	0.003262958	devise_2	09/05/2014
19579	PE	FRAME, FAIRING SUPPORT LEFT	programme_2	code_filiere_16	1	NA	NA	38.09999847	NA	magasin_13	27/02/2014	04/07/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A5	NA	P2_MSN1	NA	P1	A	2	144-005	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	20/03/2014	5	25	NA	NA	29/03/2014	02/04/2014	29/03/2014	02/04/2014	Lot3_Released	26/04/2014	26/04/2014	HCL	01/05/2014	01/05/2014	NA	NA	NA	NA	NA	02/05/2014	5	15/04/2014	05/05/2014	07/05/2014	5	0	15/04/2014	15/05/2014	Stock disponible	NA	04/04/2014	15/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.02949706	0.029036013	50	50	0.019664707	0.019357342	devise_2	11/03/2014
19580	PE	FRAME, FAIRING SUPPORT RIGHT	programme_2	code_filiere_16	1	NA	NA	38.09999847	NA	magasin_13	27/02/2014	04/07/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P1	A	2	144-005	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	20/03/2014	5	25	NA	NA	29/03/2014	02/04/2014	29/03/2014	02/04/2014	Lot3_Released	26/04/2014	26/04/2014	HCL	01/05/2014	01/05/2014	NA	NA	NA	NA	NA	02/05/2014	5	15/04/2014	05/05/2014	07/05/2014	5	0	15/04/2014	13/05/2014	Stock disponible	NA	04/04/2014	13/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.02949706	0.029036013	50	50	0.019664707	0.019357342	devise_2	11/03/2014
19581	PE	ANGLE RIB LEFT	programme_2	code_filiere_16	1	NA	NA	38.09999847	NA	magasin_13	27/02/2014	04/07/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P1	A	2	144-005	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	20/03/2014	5	25	NA	NA	29/03/2014	08/04/2014	29/03/2014	NA	Lot3_Released	16/04/2014	17/04/2014	HCL	22/04/2014	23/04/2014	NA	NA	NA	NA	NA	29/04/2014	5	15/04/2014	30/04/2014	06/05/2014	5	0	15/04/2014	20/06/2014	Stock disponible	NA	04/04/2014	20/06/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.019664707	0.011507914	50	50	0.013109804	0.007672044	devise_2	11/03/2014
19582	PE	ANGLE RIB RIGHT	programme_2	code_filiere_16	1	NA	NA	38.09999847	NA	magasin_13	27/02/2014	04/07/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A4	NA	P2_MSN1	NA	P1	A	2	144-005	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	20/03/2014	5	25	NA	NA	29/03/2014	08/04/2014	29/03/2014	NA	Lot3_Released	16/04/2014	17/04/2014	HCL	22/04/2014	23/04/2014	NA	NA	NA	NA	NA	29/04/2014	5	13/05/2014	30/04/2014	06/05/2014	5	0	13/05/2014	04/06/2014	Stock disponible	NA	04/04/2014	04/06/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.019664707	0.011507914	50	50	0.013109804	0.007672044	devise_2	11/03/2014
19585	PE	SPLICE 27, FWD LOWER PANEL	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_14	03/03/2014	17/02/2014	04/03/2014	FALSE	FALSE	famille_code_filiere_3	B0502027HA	B0502027HA	A4	NA	P2_MSN1	NA	P0	A	2	-	B0502027HA	fournisseur_12	1	A00	usine_2	NA	Speedshop	14/04/2014	2	30	13/03/2014	20/03/2014	13/03/2014	20/03/2014	13/03/2014	20/03/2014	Lot3_Released	04/04/2014	04/04/2014	NMF EUROPA	14/04/2014	NA	NA	NA	NA	NA	NA	30/04/2014	2	17/04/2014	02/05/2014	14/05/2014	2	0	17/04/2014	15/05/2014	Stock disponible	NA	25/03/2014	15/05/2014	NA	fournisseur_12	A00	FALSE	FALSE	2	Speedshop	30	30	0.019670745	0.012934081	60	60	0.019670745	0.008239068	devise_2	06/03/2014
19589	PE	STRINGER 25, FWD LOWER PANEL, MI	programme_2	code_filiere_6	1	NA	NA	50.79999924	NA	magasin_14	04/03/2014	17/02/2014	05/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P0	A	2	176-002	B0BAMS516003K5-01	fournisseur_18	1	A00	usine_1	NA	Standard	21/03/2014	2	45	28/03/2014	28/03/2014	31/03/2014	31/03/2014	08/04/2014	08/04/2014	Lot3_Released	11/04/2014	16/04/2014	AIRGRUP	22/04/2014	30/04/2014	NA	NA	NA	NA	NA	02/05/2014	2	22/04/2014	05/05/2014	05/05/2014	1	1	22/04/2014	07/05/2014	Stock disponible	NA	24/03/2014	NA	NA	fournisseur_18	A00	FALSE	FALSE	2	Speedshop	45	45	0.042270212	0.014726942	90	90	0.042270212	0.014726942	devise_2	07/03/2014
19589	PE	STRINGER 25, FWD LOWER PANEL, MI	programme_2	code_filiere_6	1	NA	NA	50.79999924	NA	magasin_14	04/03/2014	17/02/2014	05/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P0	A	2	176-002	B0BAMS516003K5-01	fournisseur_18	2	A00	usine_1	NA	Standard	21/03/2014	1	45	NA	NA	NA	NA	NA	NA	Lot2_Bon pour appro, prog et outillage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22/04/2014	15/05/2014	15/05/2014	1	0	22/04/2014	15/05/2014	Stock disponible	NA	NA	NA	NA	fournisseur_18	A00	FALSE	FALSE	2	Speedshop	45	45	0.042270212	0.014726942	90	90	0.042270212	0.014726942	devise_2	07/03/2014
19590	PE	STRINGER 25, FWD LOWER PANEL, MI	programme_2	code_filiere_6	1	NA	NA	50.79999924	NA	magasin_14	04/03/2014	17/02/2014	05/03/2014	FALSE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B.2	NA	P2_MSN1	Medium	P0	A	2	176-002	B0BAMS516003K5-01	fournisseur_18	1	A00	usine_1	NA	Standard	21/03/2014	2	45	28/03/2014	28/03/2014	31/03/2014	31/03/2014	08/04/2014	08/04/2014	Lot3_Released	11/04/2014	16/04/2014	AIRGRUP	22/04/2014	30/04/2014	NA	NA	NA	NA	NA	02/05/2014	2	22/04/2014	05/05/2014	05/05/2014	2	0	22/04/2014	07/05/2014	Stock disponible	NA	24/03/2014	NA	NA	fournisseur_18	A00	FALSE	FALSE	2	Speedshop	45	45	0.042270212	0.014726942	90	90	0.042270212	0.014726942	devise_2	07/03/2014
19591	PE	ANGLE, FAIRING SUPPORT LEFT	programme_2	code_filiere_24	1	NA	NA	38.09999847	NA	magasin_13	06/03/2014	04/07/2014	06/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A.4	NA	P2_MSN1	Medium	P1	A	2	176-002	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	18/03/2014	5	25	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24/04/2014	5	18/04/2014	28/04/2014	22/05/2014	5	0	18/04/2014	22/05/2014	Stock disponible	NA	02/04/2014	22/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.017206694	0.031328417	50	50	0.011471079	0.020885712	devise_2	14/03/2014
19592	PE	ANGLE, FAIRING SUPPORT RIGHT	programme_2	code_filiere_24	1	NA	NA	38.09999847	NA	magasin_13	06/03/2014	04/07/2014	06/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A.5	NA	P2_MSN1	Medium	P1	A	2	176-002	B0QQA25012I4-03	fournisseur_9	1	A00	usine_2	NA	Speedshop	18/03/2014	5	25	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24/04/2014	5	18/04/2014	28/04/2014	22/05/2014	5	0	18/04/2014	23/05/2014	Stock disponible	NA	02/04/2014	23/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	5	Speedshop	25	25	0.017206694	0.031328417	50	50	0.011471079	0.020885712	devise_2	14/03/2014
19598	PE	AFT LH JUNCTION LONGI TRANSITION PANEL	programme_2	code_filiere_61	1	NA	NA	25.39999962	NA	magasin_13	29/01/2014	11/08/2014	14/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/4	AMS-QQ-A-250/4	B.3	NA	P2_MSN1	NA	P0	A	2	-	B0QQA2504B4-01	fournisseur_9	1	A00	usine_2	NA	Speedshop	04/02/2014	2	20	NA	NA	15/04/2014	02/04/2014	15/04/2014	02/04/2014	Lot3_Released	25/04/2014	NA	HCL	30/04/2014	NA	NA	NA	NA	NA	NA	NA	NA	19/05/2014	07/05/2014	17/03/2014	2	0	05/03/2014	18/08/2014	Stock disponible	NA	NA	18/08/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.045901526	0.062663325	80	80	0.030601067	0.05013066	devise_2	31/01/2014
19598	PE	AFT LH JUNCTION LONGI TRANSITION PANEL	programme_2	code_filiere_61	1	NA	NA	25.39999962	NA	magasin_13	29/01/2014	11/08/2014	14/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/4	AMS-QQ-A-250/4	B.3	NA	P2_MSN1	NA	P0	A	2	-	B0QQA2504B4-01	fournisseur_9	2	A00	usine_2	NA	Speedshop	20/03/2014	2	40	NA	NA	15/04/2014	02/04/2014	15/04/2014	02/04/2014	Lot3_Released	25/04/2014	30/05/2014	HCL	29/04/2014	07/05/2014	NA	NA	NA	NA	NA	07/05/2014	2	06/05/2014	09/05/2014	12/05/2014	2	0	19/05/2014	12/05/2014	Stock disponible	NA	08/04/2014	12/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.045901526	0.062663325	80	80	0.030601067	0.05013066	devise_2	31/01/2014
19599	PE	AFT RH JUNCTION LONGI TRANSITION PANEL	programme_2	code_filiere_61	1	NA	NA	25.39999962	NA	magasin_13	29/01/2014	11/08/2014	14/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/4	AMS-QQ-A-250/4	B.3	NA	P2_MSN1	NA	P0	A	2	-	B0QQA2504B4-01	fournisseur_9	1	A00	usine_2	NA	Speedshop	04/02/2014	2	20	NA	NA	15/04/2014	02/04/2014	15/04/2014	02/04/2014	Lot3_Released	25/04/2014	NA	HCL	30/04/2014	NA	NA	NA	NA	NA	NA	NA	NA	19/05/2014	07/05/2014	17/03/2014	2	0	05/03/2014	18/08/2014	Stock disponible	NA	NA	18/08/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.045901526	0.062663325	80	80	0.030601067	0.05013066	devise_2	31/01/2014
19599	PE	AFT RH JUNCTION LONGI TRANSITION PANEL	programme_2	code_filiere_61	1	NA	NA	25.39999962	NA	magasin_13	29/01/2014	11/08/2014	14/03/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/4	AMS-QQ-A-250/4	B.3	NA	P2_MSN1	NA	P0	A	2	-	B0QQA2504B4-01	fournisseur_9	2	A00	usine_2	NA	Speedshop	20/03/2014	2	40	NA	NA	15/04/2014	02/04/2014	15/04/2014	02/04/2014	Lot3_Released	25/04/2014	30/05/2014	HCL	29/04/2014	07/05/2014	NA	NA	NA	NA	NA	09/05/2014	2	06/05/2014	14/05/2014	13/05/2014	2	0	19/05/2014	15/05/2014	Stock disponible	NA	08/04/2014	15/05/2014	NA	fournisseur_9	A00	FALSE	FALSE	2	Speedshop	40	40	0.045901526	0.062663325	80	80	0.030601067	0.05013066	devise_2	31/01/2014
19604	PE	Adaptor Plate ADF Antenna	programme_2	code_filiere_16	1	NA	NA	25.39999962	NA	magasin_12	18/03/2014	20/04/2014	07/04/2014	FALSE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	-	NA	P2_MSN1	Low	P1	A	2	-	B0QQA25012I4-01	fournisseur_12	1	A00	usine_2	NA	Speedshop	14/05/2014	6	35	14/05/2014	14/05/2014	14/05/2014	14/05/2014	14/05/2014	14/05/2014	Lot3_Released	08/05/2014	02/06/2014	NMF EUROPA	NA	10/06/2014	NA	NA	PE	NA	NA	22/06/2014	5	04/06/2014	16/07/2014	31/07/2014	6	0	04/06/2014	05/08/2014	Stock disponible	NA	25/04/2014	05/08/2014	NA	fournisseur_12	A00	FALSE	FALSE	6	Speedshop	35	35	0.060114281	0.009938378	70	70	0.060114281	0.005243318	devise_2	10/04/2014
19609	PE	BEAM ASSY, BL 27	programme_2	code_filiere_19	1	NA	NA	NA	NA	magasin_13	15/01/2014	28/01/2014	24/03/2014	FALSE	FALSE	famille_code_filiere_3	B0542008BE	B0542008BE	B2	NA	P2_MSN1	NA	P0	A	2	144-005	B0542008BE	fournisseur_12	1	A00	usine_2	NA	Speedshop	14/04/2014	2	45	31/01/2014	18/02/2014	18/02/2014	18/02/2014	18/02/2014	18/02/2014	Lot3_Released	07/03/2014	27/03/2014	NMF EUROPA	15/04/2014	15/04/2014	NA	NA	PE	NA	NA	17/04/2014	1	10/04/2014	17/04/2014	18/04/2014	1	1	07/03/2014	18/04/2014	Stock disponible	12/03/2014	19/02/2014	18/04/2014	NA	fournisseur_12	A00	FALSE	FALSE	2	Speedshop	35	35	0.02232773	0.015599671	70	70	0.02232773	0.010904658	devise_2	17/01/2014
